51.86,349,16.39,30.9,0.78,0,0,0,10,1.73,16,156,276,53,3.51,0.056,0.012,16.1,0,0.077,0.123,3.012,0.275,0.34,5,0,5,5,2.91,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,13.33,14.03,1.1,71,28.35,453.6,17
66.9,128,0.4,0,0,32.6,0,32.6,2,0.16,1,1,3,22,0.02,0.013,0.02,0.1,1,0.001,0,0.007,0.003,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,32.01,0
56.04,267,26.46,17.12,1.06,0,0,0,19,1.69,22,205,329,54,4.76,0.079,0.009,28.6,0,0.072,0.128,7.041,0.522,0.554,8,0,8,8,1.56,0,0,0,0.47,1.7,0,0,0,0,0,6.743,7.136,0.634,90,85,104,4
38.58,247,12.95,3.35,3.82,41.29,6.8,5.57,107,2.43,82,202,248,472,1.8,0.377,2.135,40.3,0,0.353,0.216,4.714,0.686,0.209,50,0,50,50,0,3,0,0,0.51,7.8,0,2,0,0,76,0.747,1.597,0.6,0,28.35,28,0
68.21,143,27.1,3.03,1.46,0,0,0,17,3.73,0,201,405,86,5.27,0.303,0.042,11.8,0,0.09,0.61,3.95,0.76,0,5,0,5,5,1.19,0,0,0,0.34,1.2,0,0,0,0,0,0.93,1.36,0.23,75,340,85,0
44.87,386,21.95,32.38,0.96,0,0,0,11,2.13,20,169,310,62,5.19,0.081,0.014,27.7,0,0.08,0.18,3.19,0.32,0.3,6,0,6,6,2.84,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,13.42,14.13,1.12,85,274,85,19
13,384,3.8,11.1,0.7,71.3,3.7,0.09,12,1.35,6,52,314,94,0.13,0.026,0.406,2.7,0,0.099,0.14,0.999,0.066,0.007,43,41,2,72,0.02,0,0,0,0,0,0,0,0,0,0,5.096,4.573,0.806,0,28.35,22,0
47.72,332,23.61,25.6,1.16,0,0,0,9,3.06,22,200,326,56,3.97,0.121,0.014,23.1,0,0.08,0.26,2.97,0.25,0.25,7,0,7,7,2.45,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,10.13,10.71,1.03,86,330,85,2
51.57,316,25.17,23.08,1.09,0,0,0,20,1.81,24,196,327,77,3.48,0.13,0.022,27.4,0,0.1,0.25,7.1,0.64,0.13,18,0,18,18,2.47,0,0,0,0.13,4.8,0,0,0,0,0,9.83,9.7,1.68,100,85,64,23
59.65,234,22.83,15.12,2.15,0,0,0,12,2.12,19,431,291,52,2.68,0.083,0.043,64.8,20,0.02,0.21,2.56,0.85,0.05,13,0,13,13,5.54,0,0,0,0.15059,1.4088,0,0,0,0,0,6.84,5.45,0.74,400,231,85,0
2.75,433,6.67,11.67,2.9,76.01,3.3,43.33,333,15,27,67,200,450,12.5,0.16429,1.3242,10.878,20,1.25,1.42,16.67,1.1445,1.667,333,314,19,553,5,1667,239.37,237.71,1.9032,1.2488,7.5366,13.171,0.073171,0,195.9,1.67,3.33,1.67,0,30,20.021,0
69.5,176,20,10,0.98,0,0,0,12,2.24,20,184,321,66,4.79,0.072,0.011,16.6,0,0.042,0.156,5.072,0.595,0.369,6,0,6,6,2.21,0,0,0,0.32,0.8,0,0,0,0,0,4.058,4.353,0.344,65,182.68,201.4,0
65.02,151,6.16,8.66,1.72,14.86,0.97692,4.3831,103,1.05,23,116,394,325,0.72,0.216,0.169,3.2,9.6,0.09,0.08,1.33,0.43,0.25,10,0,10,10,0.11,210,63,63,0.33462,2.1115,0,8.3462,0.11538,10.577,3.9615,3.389,3.249,1.589,10,299,76.179,0
7.5,320,4.9,0.62,4.09,82.89,2.3686,13.673,61,6.31,63,157,1850,13,1,0.576,0.369,0.38571,9.5,0.043,0.148,3.58,1.067,0.52,4,0,4,4,0,12669,633,0,0.22943,1.8943,11.571,41.4,10.829,0,45.429,0.043,0.268,0.121,0,119,71.226,0
51.1,243,12.12,11.35,2.32,23.1,2.1,3.74,167,2.11,24,207,195,578,1.55,0.142,0.265,27.1,0,0.286,0.263,3.567,0.573,0.11404,27.385,9.7692,20.423,27.231,0.61,211,48,46,0.9,5.7,0,35,0,11,3.9615,4.561,4.063,1.72,31,115.23,1043,0
53.85,322,16.34,27.93,0.77,0,0,0,9,1.72,16,154,267,54,3.66,0.058,0.012,16.3,0,0.08,0.13,2.78,0.31,0.31,5,0,5,5,2.79,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,11.51,12.02,1.01,71,28.35,453.6,17
43.2,298,2.1,16.6,0.8,37.2,1.3,36.27,29,0.8,20,85,65,255,0.47,0.068,0.438,5.3,0,0.05,0.08,0.2,0.24,0.068,7,2,5,8,0.12,90,27,27,0.15,5.3,0,0,0,0,0,6.976,7.26,1.544,0,28.35,64,0
49.9,330,23.1,25.63,1,0,0,0,11,2.41,20,180,310,65,5.57,0.085,0.014,21.7,0,0.07,0.18,3.51,0.32,0.24,7,0,7,7,2.58,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,10.32,11.01,0.91,84,289,85,17
42.9,323,10.64,21.5,2.1,22.86,0.5,1.82,86,2.2,14,272,178,634,1.2,0.058,0.175,19,0,0.28,0.25,2,0.85,0.11,36,14,22,46,0.76,353,89,86,1.58,8.6,0,39,3,0,103,8.32,9.11,2.47,168,180,76.179,0
82.26,72,1.6,1.1,1.03,14.01,0.8,0.41,11,5.53,8,27,33,358,0.15,0.026,0.052,3.1,0,0.113,0.126,1.5,0.076,0.031,30,27,3,49,0.04,3,1,1,0.08,0.2,0,0,0,0,1,0.308,0.284,0.142,0,28.35,142,0
59.5,229,27.4,12.41,0.7,0,0,0,24,1.46,25,197,266,996,2.1,0.056,0.36887,26,0,0.05,0.13,5.73,0.28582,0.42,6,0,6,6,0.34,0,0,0,0.17,2.4,0,0,0,0,0,3.383,4.651,2.934,81,128.95,19,0
49.58,331,25.85,24.5,0.92,0,0,0,7,2.46,20,207,251,64,5.77,0.104,0.015,22.8,0,0.06,0.2,3.27,0.31,0.26,7,0,7,7,2.4,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,9.44,10.89,0.85,93,329,85,1
8.2,479,4.13,26.93,1.23,59.51,5,48.34,64,1.27,39.914,112,254,142,0.65971,0.32951,0.17126,3.1114,0.7,0.028114,0.084029,0.39677,0.14397,0.0638,15.686,0.6,7.3143,8.2,0.22571,42,23.943,23.571,0.71429,1.1943,0,3.4571,0.37143,0,2.7714,17.59,5.26,1.18,4,49,19,0
6.04,389,7.67,7.47,2.94,75.85,5.6,39,220,7.92,78,263,218,502,1.75,0.18,2.43,20,0,0.66,0.74,8.8,0.4,0.88,176,153,23,283,0,2200,661,660,0.37,1.9,0,0,0,0,0,3.501,1.52,1.21,0,50,20.021,0
62.19,194,26.89,8.81,1.44,0,0,0,6,3.24,25,211,367,69,5.06,0.143,0.016,20,0,0.11,0.25,4.63,0.34,0.4,8,0,8,8,2.27,0,0,0,0.14,0.5764,0,0,0,0,0,3.28,3.76,0.37,58,85,85,32
53.27,363,15.22,33.04,0.43,0,0,0.20186,12,1.13,13,99,117,56,0.96,0.046,0.018,112.1,0,0.034,0.094,3.756,0.391,0.05,2,0,2,2,0.11,198,59,59,0.094419,0.52093,0.25581,1.8372,0.25581,1.4186,0,9.28,13.83,6.96,63,44,72,0
44.16,260,11.53,9.25,2.32,32.74,1.9,5.32,166,1.97,24,203,138,578,1.24,0.125,0.338,27.6,0,0.453,1.225,3.064,0.18,0.122,77,45,32,109,0.68,293,60,54,1.14,7.5,0,67,0,264,3.9615,3.871,2.476,1.97,19,117.27,937.66,0
63.5,132,4.39,0.1,2.38,29.63,5.5,1.2383,46,5.94,37,82,650,16,0.51,0.882,0.98,0.5,15.3,0.071,0.075,2.22,0.594,0.492,17,0,17,17,0,0,0,0,0.32831,51.684,31.422,743.61,2.5783,139.89,1082.1,0.026,0.002,0.043,0,58,102.86,0
6,344,10.1,1.6,1.3,81,10,20.1,32,28,118,294,345,8,3.2,0.32,1.3242,4.1,0,0.74,0.83,9.8,1.1445,0.98,196,177,19,320,2.94,0,0,0,0,1.5,0,0,0,0,0,0.36,0.24,1,0,55,20.021,0
61.04,218,28.09,10.88,1.02,0,0,0.20186,26,1.78,25,203,282,64,2.9,0.086,0.022,31.4,0,0.053,0.17,5.307,0.831,0.4,7,0,7,7,0.34,0,108.47,108.26,0.094419,0.52093,0.25581,1.8372,0.25581,1.4186,0,3.18,3.54,2.78,78,243,1524,20
24.6,388,5.5,19.9,1.2,48.8,0.5,15.721,35,1.38,11,137,119,398,0.46,0.035,0.09,8.8,0,0.137,0.229,1.311,0.445,0.042,41,30,11,62,0.25,606,149,142,0.27537,2.5707,0.073171,7.5854,0.12195,0.073171,13.902,11.559,5.9,1.067,221,30,28.35,0
56.35,295,16.52,24.85,0.77,0,0,0,8,1.74,16,155,266,56,3.84,0.06,0.012,15.9,0,0.08,0.14,2.64,0.33,0.29,5,0,5,5,2.75,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,10.28,10.65,0.91,70,28.35,453.6,17
60.78,243,19,17.92,0.77,0,0,0,6,1.58,18,163,295,53,3.14,0.069,0.012,16.8,0,0.09,0.14,3.88,0.32,0.39,6,0,6,6,2.75,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,7.29,7.78,0.64,67,453.6,238,9
84.58,65,2.46,2.42,1.55,8.99,1.1,6.23,64,0.73,9,60,181,300,0.12,0.106,0.102,0.9,27.3,0.054,0.1,0.613,0.22,0.066,7,0,7,7,0.18,193,26,20,0.5,1,0,75,0,5084,1,1.17,0.65,0.45,7,248,602,0
42.3,223,8.7,2,2.3,44.8,4.6,1.56,178,2.87,37,107,186,382,1.07,0.148,1.001,29.2,0,0.431,0.292,3.356,0.444,0.087,64,25,39,82,0,3,0,0,0.45,0.8,0,2,0,0,92,0.287,0.28,0.834,0,28.35,57,0
84.01,60,0.11,0.01,0.1,15.76,0.6,15.16,5,0.26,3,3,13,4,0.07,0.067,0.03,0,1.1,0.002,0.013,0.128,0.022,0.014,1,0,1,1,0,1,0,0,0.05,1.8,0,1,0,0,20,0.001,0.003,0.003,0,250,31.2,0
74.21,132,2.9,7.58,2.38,12.93,0,0.16,74,0.29,6,82,26,760,0.54,0.013,0.007,2.2023,0.9,0.004,0.065,0.067,0.141,0.013,3,6.6818,6.7045,18.114,0.09,63,26.227,7.7045,0.21432,0.93636,14.045,90.727,0.45455,1051.9,14.818,2.54,1.0558,0.64377,10,248,3005,0
82.1,99,3.1,6.3,1,7.5,0.9,3.7045,45.477,1.9136,10.182,54.091,144.57,299,0.55386,0.10955,0.19543,2.2023,5.5,0.10925,0.090886,1.1601,0.19043,0.082182,14.864,6.6818,6.7045,18.114,0.77568,1150,58,7.7045,0.21432,0.93636,14.045,690,0.45455,1051.9,14.818,1.75,1.27,1.9,11,539,240,0
62.87,209,25.94,10.88,0.95,0,0,0,12,1.31,24,183,238,88,2.57,0.081,0.021,29,0,0.074,0.231,6.525,1.184,0.35,8,0,8,8,0.31,65,20,20,0.27,3.9,0,0,0,0,0,3.03,4.15,2.48,95,140,31,35
95.32,16,0.88,0.32,1.09,2.4,0.3,3.7045,2,0.13,4,16,32,415,0.04,0.02,0.04,1.8,0.2,0.049,0.024,0.275,0.001,0.014,6,5,1,10,0,3,0,0,0.21432,0.93636,14.045,90.727,0.45455,1051.9,14.818,0.1,0.14,0.07,1,251,31.4,0
60.73,213,27.73,10.5,0.99,0,0,0.20186,30,2.29,24,198,282,73,4.22,0.143,0.024,38.6,0,0.056,0.227,3.689,1.166,0.32,9,0,9,9,0.35,0,0,0,0.094419,0.52093,0.25581,1.8372,0.25581,1.4186,0,3.28,3.04,2.91,82,71,448,17
55.09,258,28.14,15.28,1.49,0,0,0.20186,12,1.64,22,187,204,95,3.12,0.144,0.023,21.8,0,0.128,0.347,4.556,1.01,0.24,8,0,8,8,0.25,145,44,44,0.094419,0.52093,0.25581,1.8372,0.25581,1.4186,0,4.07,5.24,3.65,95,140,73,51
63.27,187,29.51,6.72,1.2,0,0,0,17,2.01,25,231,369,61,5.58,0.094,0.011,34.1,0,0.07,0.135,7.77,0.517,0.548,9,0,9,9,1.64,0,0,0,0.39,1.4,0,0,0,0,0,2.56,2.684,0.24,63,28.35,453.6,17
94.5,18,0.88,0.2,0.5,3.92,1.2,2.63,10,0.27,11,24,237,5,0.17,0.059,0.114,0,12.7,0.037,0.019,0.594,0.089,0.08,15,0,15,15,0,833,42,0,0.54,7.9,101,449,0,2573,123,0.028,0.031,0.083,0,149,180,9
74.61,105,2.73,1.3,0.64,20.72,1,12.83,86,0.45,14,84,167,58,0.36,0.051,0.203,10.969,13.9,0.046,0.115,0.237,0.418,0.11404,13,9.7692,13,27.231,0.19,59,22.731,21.308,0.33462,2.1115,0,8.3462,0.11538,10.577,3.9615,0.041,0.106,0.095,5,149,76.179,0
6.4,435,6.5,16.2,2.4,68.4,2.2415,15.721,100,2.65,42,161,239,538,0.86,0.181,0.987,15.6,0.5,0.249,0.166,1.259,0.329,0.071,30,19,11,43,0.08,677,143,131,0.27537,2.5707,0.073171,144,0.12195,0.073171,13.902,3.232,6.888,5.034,33,28.35,15,0
10.6,404,3.6,12.7,1,72.2,1.8,70.65,7,0.75,21,43,156,247,0.71,0.143,0.947,10.5,0,0.011,0.11,0.13,0.27,0.099,4,0,4,4,0.03,0,0,0,0.15,0.1,0,0,0,0,0,11.236,0.549,0.141,0,28.35,24,0
32.3,272,10.9,4.1,2.3,50.4,6.6,10.93,99,3.77,58,191,222,530,1.38,0.276,1.615,32.1,0.3,0.354,0.334,4.27,0.361,0.325,118,81,37,175,0.08,0,0,0,0.34,2.2,0,0,0,0,75,0.878,1.657,1.003,0,28.35,29,0
46.05,358,23.53,28.5,0.84,0,0,0,8,2.34,18,187,233,68,5.83,0.097,0.014,21.9,0,0.06,0.19,3.04,0.29,0.24,7,0,7,7,2.33,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,11.24,12.7,0.96,92,314,85,1
82.95,68,3.48,2.05,2.35,9.17,0.8,1.5,28,0.75,6,46,255,744,0.6,0.1,0.3,2.8,0.9,0.044,0.036,0.77,0.28,0.08,29,16,13,40,0,1708,85,0,0.46,7.8,210,920,0,1480,150,0.44,0.56,0.91,1,246,298,0
3,402,8,13.9,3.3,71.4,12.7,32,60,3.7,123,325,450,309,3.1,0.33,3.013,22,32,0.8,0.9,10.3,0.747,1.02,205,186,19,335,3.1,1530,459,459,0.99,4.3,0,0,0,0,0,6.1,4.7,3,0,55,20.021,0
44.82,385,23.5,31.56,0.85,0,0,0,8,2.24,18,187,231,61,5.1,0.095,0.014,22.3,0,0.06,0.18,3,0.29,0.24,6,0,6,6,2.28,0,0,0,0.24,2.1,0,0,0,0,0,12.38,13.9,1.13,94,330,85,0
88.4,49,2,1.6,1.3,6.8,0.6,0.39,11,0.2,5,46,169,338,0.24,0.063,0.153,3.9,27,0.04,0.04,1.732,0.136,0.054,28,23,5,44,0.09,960,49,1,0.1,1.2,215,467,0,27,21,0.5,0.649,0.3,6,255.56,245.35,0
66.61,147,2.24,4.66,1.68,24.81,1.9,0.2,9,0.62,21,83,408,332,0.35,0.093,0.158,1.2663,17.3,0.098,0.048,2.038,0.473,0.178,35,0,35,35,0,4,0,0,0.1,2.2,0,2,0,0,13,1.005,3.164,0.303,0,88.63,255,0
62.5,251,17.48,19.52,1.02,0.19,0,0.20186,10,1.51,20,173,204,71,1.37,0.092,0.031,12.5,3.1,0.111,0.251,6.383,1.129,0.35,37,0,37,37,1.26,1102,331,331,0.094419,0.52093,0.25581,1.8372,0.25581,1.4186,0,5.48,7.82,4.27,87,905,468.29,32
6.3,375,0,0.05,0.1,93.55,0.2,70,3,0.13,2,4,37,50,0.05,0.028,0.035,1.1,0,0.004,0.011,0.008,0.009,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28.35,0
58.41,232,26.84,13.06,1.35,0,0,0,12,2.91,25,222,398,71,6.21,0.089,0.016,22.8,0,0.07,0.19,3.74,0.27,0.28,8,0,8,8,3.33,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,5.21,5.63,0.44,79,196,85,44
74.91,89,1.09,0.33,0.82,22.84,2.6,12.23,5,0.26,27,22,358,1,0.15,0.078,0.27,1,8.7,0.031,0.073,0.665,0.334,0.367,20,0,20,20,0,64,3,0,0.1,0.5,25,26,0,0,22,0.112,0.032,0.073,0,225,150,36
62.98,177,32.22,4.33,1.13,0,0,0,34,1.26,25,228,309,94,6.81,0.113,0.015,13.7,1.0588,0.05,0.3,9.66,1.25,0.27,17,0,17,17,1.64,0,0,0,0.15059,1.4088,0,0,0,0,0,1.14,1.546,0.458,126,223,85,30
10.5,376,4.7,5.5,1,78.3,1.2,36.2,14,3.6,10,45,61,419,0.3,0.1,0.47641,9.122,0,0.3,0.3,4,0,0.4,100,28.22,12.317,60.317,0,1000,37.341,36.268,0.27537,2.5707,0.073171,7.5854,0.12195,0.073171,13.902,1.2,2.9,1.3,0,50,72.074,0
72.8,142,17.5,7.5,1.17,0,0,0.20186,13,4.51,25,307,237,51,2.7,0.594,0.019,13.5,7.2,0.283,0.285,6.86,0.787,0.53,7,0,7,7,0.47,94,28,28,0.094419,0.52093,0.25581,1.8372,0.25581,1.4186,0,1.96,2.66,1.6,90,251,168,35
84.3,61,1.74,1.76,2.46,9.74,1.2,2.7,19,1.3,8,33,150,457,0.74,0.1,0.3,7.5,3.2,0.024,0.032,0.65,0.15,0.08,8,0,8,8,3.23,762,41,3,1.03,5.5,87,399,15,6426,27,0.305,0.305,1.027,2,251,305,0
2.2,393,7.14,3.57,3.84,83.25,4.3,42.86,357,16.07,57,214,196,714,13.39,0.162,1.409,15.6,21.4,1.34,1.52,17.86,0.532,1.786,714,695,19,1201,5.36,1786,536,525,0.44,2,11,17,0,0,297,0.528,1.232,1.296,0,28,20.021,0
63.32,204,24.94,10.77,1.33,0,0,0,19,2.13,25,200,265,68,6.04,0.113,0.026,28.5,0,0.09,0.26,5.76,0.73,0.15,25,0,25,25,2.7,0,0,0,0.18,4.5,0,0,0,0,0,4.08,4.36,0.95,87,217,85,37
56.39,224,34.72,8.37,1.03,0,0,0,15,3.04,23,213,275,56,8.2,0.129,0.012,34.7,0,0.07,0.231,5.243,0.682,0.344,12,0,12,12,2.69,0,0,0,0.46,1.7,0,0,0,0,0,3.17,3.561,0.289,81,28.35,453.6,42
2.67,433,6.67,11.67,3.13,75.86,4,40,333,15,27,200,217,667,12.5,0.116,0.3,6.5,20,1.25,1.42,16.67,0.334,1.667,333,314,19,553,5,1667,482,479,2.61,6.3,21,33,0,0,458,1.67,5,3.33,0,30,20.021,0
16.4,318,1.8,0.2,0.3,81.3,0.1,57.56,3,0.23,2,8,5,80,0.04,0.097,0.008,1.7,0,0.001,0.001,0.078,0.005,0.003,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.056,0.08,0.047,0,50,7,0
7.5,325,4.89,1.03,3.39,83.18,2.3686,13.673,38,5.51,57,162,1351,10,0.78,0.493,0.413,0.38571,10.6,0.039,0.11,4.825,0.522,0.159,7,0,7,7,0,1417,71,0,0.22943,1.8943,11.571,41.4,10.829,0,45.429,0.111,0.377,0.498,0,116,71.226,0
66.68,204,20.07,13.14,1.17,0,0,0,8,2.12,19,187,346,64,4.64,0.068,0,14.8,0,0.099,0.163,3.591,0.011,0.411,6,0,6,6,3.57,0,0,0,0.08,0.5764,0,0,0,0,0,5.197,6.31,0.532,60,453.6,28.35,3
53.07,260,33.58,12.88,1.62,0,0,0,5,3.09,24,211,312,45,4.24,0.116,0.017,32.2,0,0.07,0.24,3.58,0.35,0.27,9,0,9,9,2.59,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,4.86,5.32,0.53,90,289,85,2
1.9,496,6.3,26.5,1.6,63.4,3.3,55,171,0.75,49,193,343,145,1.12,0.312,0.319,4.6,0.3,0.058,0.291,0.463,0.602,0.058,15,3,12,17,0.62,217,62,61,2,5.7,0,0,0,0,0,15.89,8.64,0.78,19,40,45,0
88.15,38,2.17,0.27,0.93,8.48,2,1.2383,23,0.75,14,46,100,260,0.58,0.103,0.357,0.9,6.6,0.074,0.053,0.581,0.12,0.088,18,0,18,18,0,5770,289,0,0.32831,51.684,31.422,743.61,2.5783,139.89,1082.1,0.049,0.023,0.129,0,255,102.86,0
87.9,48,1.42,0.07,0.14,10.47,0.3,0.04,4,0.5,2,12,13,329,0.08,0.016,0.093,9.1,0,0.061,0.043,0.489,0.056,0.007,34,32,2,57,0,0,0,0,0.01,0,0,0,0,0,2,0.01,0.01,0.03,0,233,175,0
88.94,55,2.51,3.24,1.34,3.99,0,3.7045,68,0.43,8,66,96,425,4.22,0.655,0.151,2.2023,1.8,0.027,0.095,0.137,0.2,0.026,4,0,4,4,1.07,92,23,22,0.21432,0.93636,14.045,90.727,0.45455,1051.9,14.818,2.06,0.85,0.13,13,245,595,0
91.12,28,2.08,0.3,0.75,5.75,2.8,2.87,96,0.67,51,46,234,3,0.62,0.097,1.021,0.6,12.2,0.099,0.123,0.785,0.24,0.047,146,0,146,146,0,339,17,0,0.32,47.8,0,203,0,0,466,0.079,0.05,0.081,0,255,92,0
94.19,21,2.08,0.16,0.7,2.87,1.8,1.07,91,1.33,12,17,62,15,0.13,0.041,0.177,0.9,9.4,0.03,0.07,0.295,0.096,0.058,22,0,22,22,0,8612,431,0,0.23,415.1,0,5167,0,0,9532,0.027,0.01,0.074,0,163,86,0
90.4,29,3.35,0.42,0.85,4.98,3.4,0.75,152,1.94,26,34,224,251,0.41,0.15,0.475,1.2,21.8,0.054,0.074,0.468,0.069,0.067,39,0,39,39,0,10765,538,0,2.66,518.9,0,6459,0,0,11915,0.099,0.028,0.17,0,220,82,0
40.6,272,4.05,8.06,1.21,46.08,0.9,20.58,57,1.28,13,177,125,283,0.29,0.066,0.171,10.969,0,0.202,0.18,1.464,0.48,0.052,65,9.7692,65,27.231,0.01,241,22.731,21.308,0.33462,2.1115,0,8.3462,0.11538,10.577,3.9615,0.818,0.863,2.087,9,220.54,76.179,0
94.1,19,0.85,0.09,0.94,4.02,1.2,2.2,45,0.13,6,28,111,371,0.29,0.055,0.102,0.3,4.3,0.032,0.006,0.061,0.097,0.137,10,0,10,10,0,1,0,0,0.07,0.2,0,1,0,0,2,0.016,0.013,0.036,0,63,112,0
60.16,196,31.9,6.58,1.23,0,0,0,24,1.16,28,250,338,89,5.1,0.12,0.038,13,0,0.06,0.34,8.42,1.33,0.33,16,0,16,16,1.65,0,0,0,0.42,6.6,0,0,0,0,0,1.84,2.35,0.59,118,192,85,34
8.8,344,12.8,1.5,5.9,71,2.2415,15.721,449,7.84,104,782,445,1419,1.96,0.56,2.236,38,0,0.569,1.083,6.767,0.75,0.227,82,28,54,102,0,31,2,0,0.27537,2.5707,0.073171,7.5854,0.12195,0.073171,13.902,0.244,0.279,0.605,0,140,28.35,0
44.59,286,14.57,14.81,2.32,23.71,2.8,4.49,93,2.5,24,143,178,602,2.4,0.11,0.29,24.4,0.2,0.303,0.24,3.4,0.23,0.09,27.385,9.7692,20.423,27.231,0.41115,197.88,22.731,21.308,0.1,5.7,0,8.3462,0.11538,10.577,3.9615,6.842,5.704,1.521,45,133,76.179,0
63.76,222,20.73,14.75,1.34,0,0,0,5,2.67,19,174,261,54,3.44,0.079,0.013,10.5,0,0.1,0.173,3.642,0.312,0.385,6,0,6,6,2.78,0,0,0,0.11,0.5764,0,0,0,0,0,5.83,6.274,0.601,57,28.35,453.6,21
75.17,110,10.25,4.73,1.27,8.58,4.8,1.34,60,2.11,61,161,482,6,1.32,0.324,1.01,1.2663,9.7,0.15,0.265,0.925,0.535,0.135,303,0,303,303,0.0046988,1776.7,89.265,0.49398,0.72,31.4,31.422,743.61,2.5783,139.89,1082.1,0.16277,0.24882,0.23428,1.0723,118.33,432.25,0
83.97,50,3.48,0.16,1.21,11.18,5.4,0.99,45,1.29,60,86,354,95,0.49,0.233,0.259,0.2,10,0.065,0.066,1.001,0.342,0.111,51,0,51,51,0,177,9,0,0.19,14.8,0,106,0,0,464,0.037,0.005,0.068,0,120,84,60
64.46,187,27.42,7.72,1.09,0,0,0,7,2.24,18,171,223,36,4.61,0.065,0.01,28.1,0,0.063,0.146,4.793,0.541,0.36,9,0,9,9,1.53,0,0,0,0.38,1.3,0,0,0,0,0,2.773,3.266,0.291,86,489.38,201.4,1
4,276,8.11,2.32,20.86,64.71,10.2,19.92,196,3.24,10.182,54.091,144.57,6028,0.55386,0.10955,0.19543,2.2023,83.6,0.163,0.189,1.332,0.19043,0.082182,0,0,0,0,0.77568,202,26.227,7.7045,0.21432,0.93636,14.045,90.727,0.45455,1051.9,14.818,0.395,1.0558,0.64377,0,10,245.35,0
81,72,5.6,0.6,1.1,11.7,4.2,1.2383,22,1.9,38,95,250,50,0.58,0.074,0.32,1.2,33,0.17,0.11,1.5,0.086,0.038,96,0,96,96,0,350,18,0,0.32831,51.684,31.422,743.61,2.5783,139.89,1082.1,0.138,0.017,0.31,0,109,8,3
66.02,223,18.04,16.15,1.06,0,0,0,10,1.49,15,170,131,45,3.37,0.095,0.02,3.5,0,0.13,0.36,6.3,0.51,0.11,1,0,1,1,2.53,0,0,0,0.15059,1.4088,0,0,0,0,0,8.18,6.19,0.7,71,28.35,453.6,45
8.3,319,8.5,2.5,4.4,76.3,11.9,32,48,7.6,136,424,610,593,2.54,0.34,3.089,7,0.7,0.64,0.72,8.5,0.66,0.85,170,151,19,276,2.54,847,254,254,0.74,1.6,0,0,0,0,0,0.55,0.5,1.5,0,61,20.021,0
95.04,17,0.67,0.24,0.62,3.43,1.6,1.83,17,0.15,9,24,285,13,0.13,0.101,0.033,0.7,15.1,0,0.023,0.15,0.114,0.038,17,0,17,17,0,0,0,0,0,0.3,0,0,0,0,0,0.073,0.04,0.108,0,147,102.86,0
86.29,47,2.09,0.96,2,8.66,2.2,5.89,20,1.68,10.182,54.091,144.57,484,0.55386,0.10955,0.19543,2.2023,10.2,0.10925,0.090886,1.1601,0.19043,0.082182,14.864,6.6818,6.7045,18.114,0.77568,401,26.227,7.7045,0.21432,0.93636,14.045,90.727,0.45455,1051.9,14.818,0.32,0.31,0.29,1,126,245.35,0
58,196,36.12,4.6,1.75,0,0,0,4,3.32,26,226,334,45,4.56,0.124,0.018,33,0,0.07,0.25,3.81,0.37,0.28,9,0,9,9,2.7,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,1.58,1.79,0.21,90,262,85,11
91.7,28,1.53,0.35,1.79,4.63,0.5,3.33,11,0.08,10.182,54.091,144.57,436,0.55386,0.10955,0.19543,2.2023,5.1,0.10925,0.090886,1.1601,0.19043,0.082182,14.864,6.6818,6.7045,18.114,0.77568,523,26.227,7.7045,0.21432,0.93636,14.045,90.727,0.45455,1051.9,14.818,1.2142,1.0558,0.64377,0,30.46,245.35,0
3.4,350,11,1.95,1.9,81.8,11.3,8.6,30,3,99,285,319,303,2.5,0.16429,1.3242,10.878,15.207,0.9052,0.93641,10.955,1.1445,1.1836,311.71,284.37,23.561,507.07,2.6827,915,239.37,237.71,1.9032,1.2488,7.5366,13.171,0.073171,0,195.9,0.4,0.4,1.2,0,50,20.021,0
64.39,171,25.95,6.69,1.13,0,0,0,7,3.2,22,223,386,74,6.39,0.1,0.013989,30,0,0.087,0.244,3.415,0.42943,0.269,9,0,9,9,2.97,0,0,0,0.17,0.5764,0,0,0,0,0,1.96,3.51,0.25,64,85,201.4,11
61.08,251,18.42,19.06,0.88,0,0,0,6,1.7,19,177,282,69,3.71,0.071,0.013,16,0,0.09,0.15,3.48,0.31,0.38,6,0,6,6,2.25,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,7.53,8.52,0.66,68,28.35,453.6,1
